1390,1629
1391,1659
1392,1561
1393,1685
1394,1547
1395,1547
1396,1620
1397,1539
1398,1614
1399,1579
1400,1537
1401,1678
1402,1638
1403,1632
1404,1568
1405,1591
1406,1516
1407,1494
1408,1690
1409,1538
1410,1606
1411,1557
1412,1524
1413,1544
1414,1555
1415,1526
1416,1575
1417,1474
1418,1549
1419,1476
1420,1446
1421,1469
1422,1530
1423,1478
1424,1503
1425,1408
1426,1513
1427,1636
1428,1541
1429,1501
1430,1494
1431,1516
1432,1444
1433,1422
1434,1477
1435,1441
1436,1449
1437,1467
1438,1457
1439,1523
1440,1471
1441,1520
1442,1456
1443,1468
1444,1369
1445,1435
1446,1360
1447,2235
1448,5803
1449,1460
1450,1408
1451,1382
1452,1468
1453,1474
1454,1313
1455,1473
1456,1404
1457,1421
1458,1421
1459,1421
1460,1301
1461,1415
1462,1366
1463,1394
1464,1417
1465,1327
1466,1313
1467,1505
1468,1884
1469,1425
1470,1451
1471,1369
1472,1403
1473,1390
1474,1324
1475,1349
1476,1373
1477,1379
1478,1368
1479,1349
1480,1386
1481,1350
1482,1315
1483,1311
1484,1362
1485,1313
1486,1317
1487,1314
1488,1394
1489,1359
1490,1279
1491,1372
1492,1301
1493,1275
1494,1288
1495,1298
1496,1297
1497,1280
1498,1290
1499,1273
1500,1264
1501,1337
1502,1303
1503,1229
1504,1290
1505,1259
1506,1232
1507,1282
1508,1268
1509,1236
1510,1301
1511,1263
1512,1237
1513,1418
1514,1339
1515,1214
1516,1418
1517,1333
1518,1249
1519,1235
1520,1290
1521,1253
1522,2125
1523,1648
1524,1274
1525,1275
1526,1315
1527,1254
1528,1171
1529,1381
1530,1267
1531,1212
1532,1178
1533,1258
1534,1222
1535,1281
1536,1327
1537,1240
1538,1256
1539,1222
1540,1188
1541,1207
1542,1234
1543,1311
1544,1247
1545,1184
1546,1239
1547,1243
1548,1181
1549,1202
1550,1178
1551,1160
1552,1204
1553,1222
1554,1332
1555,1171
1556,1227
1557,1228
1558,1227
1559,1199
1560,1179
1561,1211
1562,1158
1563,1128
1564,1120
1565,1110
1566,1106
1567,1172
1568,1160
1569,1183
1570,1203
1571,1186
1572,1176
1573,1094
1574,1117
1575,1110
1576,1122
1577,1172
1578,1143
1579,1121
1580,1277
1581,1144
1582,1159
1583,1114
1584,1199
1585,1245
1586,1094
1587,1128
1588,1114
1589,1128
1590,1154
1591,1090
1592,1125
1593,1115
1594,1120
1595,1138
1596,1083
1597,1091
1598,1125
1599,1085
1600,1173
1601,1074
1602,1039
1603,1053
1604,1179
1605,1155
1606,1051
1607,1115
1608,1084
1609,1081
1610,1067
1611,1021
1612,1080
1613,1005
1614,1028
1615,1036
1616,998
1617,962
1618,1038
1619,1193
1620,1082
1621,1040
1622,1082
1623,1140
1624,1040
1625,1014
1626,1073
1627,1037
1628,1017
1629,1039
1630,1048
1631,1160
1632,1051
1633,994
1634,1066
1635,991
1636,1008
1637,1043
1638,1041
1639,1085
1640,1075
1641,1005
1642,962
1643,1020
1644,1008
1645,1030
1646,1080
1647,1003
1648,1023
1649,993
1650,1004
1651,1018
1652,1033
1653,1014
1654,982
1655,1077
1656,1010
1657,981
1658,968
1659,937
1660,962
1661,980
1662,1055
1663,1021
1664,1008
1665,965
1666,1013
1667,1002
1668,965
1669,924
1670,1027
1671,918
1672,960
